tta_condition,d_condition,tta_or_condition,is_gap_accepted,RT_merge,RT_wait,subj_id
3.5,10.0,3.0,0.24350638079748171,1.254693604262921,1.2758052928897003,all
3.5,10.0,3.5,0.21895375062162611,1.250137446077365,1.269205852228285,all
3.5,10.0,4.0,0.19619756043615075,1.2453078165609601,1.2624227077562902,all
3.5,10.0,4.5,0.17523463388760982,1.240254343534433,1.2555154573518799,all
3.5,10.0,5.0,0.15603371867924784,1.235024662708178,1.2485389772017697,all
3.5,10.0,5.5,0.1385400326807295,1.2296615918265792,1.2415398163220657,all
3.5,10.0,6.0,0.12268119374101744,1.2242115410189571,1.2345689278924248,all
3.5,10.0,6.5,0.10836993411737855,1.2187085159258824,1.2276588427785535,all
3.5,10.0,7.0,0.09551043237099861,1.2131919516310363,1.2208494068836202,all
3.5,20.0,3.0,0.3292716692164838,1.2634001127331653,1.2955202527072047,all
3.5,20.0,3.5,0.2996767399830408,1.2600205963414624,1.2897549870038865,all
3.5,20.0,4.0,0.2716642394210901,1.2562329928918121,1.2836198400380647,all
3.5,20.0,4.5,0.24533836466432443,1.2520859271838805,1.2771833682863778,all
3.5,20.0,5.0,0.22076440748932794,1.2476265789149934,1.2705078892222008,all
3.5,20.0,5.5,0.19797262138431232,1.2429054611607773,1.2636597262056977,all
3.5,20.0,6.0,0.1769608499107258,1.2379699264511013,1.256697134350821,all
3.5,20.0,6.5,0.1576992985735325,1.232865326961227,1.249673571284533,all
3.5,20.0,7.0,0.1401352187991785,1.2276344733875508,1.2426374014387727,all
3.5,30.0,3.0,0.42762757593635264,1.267846657794388,1.3119534697180766,all
3.5,30.0,3.5,0.3943624535891026,1.2659604906762987,1.3075686288205755,all
3.5,30.0,4.0,0.36212099658138314,1.2635536016490163,1.302618008658545,all
3.5,30.0,4.5,0.331122222753957,1.2606642869361224,1.2971669987083467,all
3.5,30.0,5.0,0.3015487037313192,1.257337606064843,1.2912904810631993,all
3.5,30.0,5.5,0.2735432769932103,1.2536192463337612,1.2850580870720723,all
3.5,30.0,6.0,0.24720942100921853,1.249556078111159,1.2785374704206725,all
3.5,30.0,6.5,0.222612420624427,1.2451934870113397,1.2717897426370375,all
3.5,30.0,7.0,0.19978309790976506,1.2405797271135266,1.2648800145805796,all
3.5,40.0,3.0,0.532464225095602,1.2674270243850105,1.3235901654110225,all
3.5,40.0,3.5,0.4978158883846557,1.2672407037773417,1.321111816450568,all
