tta_or_condition,d_condition,tta_condition,is_gap_accepted,RT,subj_id,dwell_time,decision
4,20,6,True,1.299,26,0.36,Merge
4,20,6,True,1.525,26,0.733333333333333,Merge
4,20,6,True,0.99,26,0.578947368421053,Merge
4,20,6,True,1.464,26,0.517241379310345,Merge
4,20,6,True,1.164,26,0.739130434782609,Merge
4,20,6,True,1.668,26,0.545454545454545,Merge
4,20,6,True,1.45,26,0.586206896551724,Merge
4,20,6,True,1.525,26,0.6,Merge
4,20,6,False,1.899,4,0.837837837837838,Wait
4,20,6,False,1.594,5,0.806451612903226,Wait
4,20,6,False,1.611,5,0.78125,Wait
4,20,6,False,2.605,5,1.0,Wait
4,20,6,False,2.872,5,0.982456140350877,Wait
4,20,6,False,1.493,5,0.793103448275862,Wait
4,20,6,False,1.85,5,1.0,Wait
4,20,6,False,2.352,5,0.957446808510638,Wait
4,20,6,False,3.63,5,0.944444444444444,Wait
4,20,6,False,1.649,5,1.0,Wait
4,20,6,False,1.591,5,1.0,Wait
4,20,6,False,1.976,5,1.0,Wait
4,20,6,False,1.749,5,0.852941176470588,Wait
4,20,6,False,1.535,5,0.866666666666667,Wait
4,20,6,False,2.072,5,1.0,Wait
4,20,6,False,2.259,5,1.0,Wait
4,20,6,False,1.925,5,1.0,Wait
4,20,6,False,1.419,5,0.75,Wait
4,20,6,False,1.792,5,1.0,Wait
4,20,6,False,1.715,5,1.0,Wait
4,20,6,False,1.503,5,1.0,Wait
4,20,6,False,2.114,6,0.261904761904762,Wait
4,20,6,False,1.599,6,0.354838709677419,Wait
4,20,6,False,1.446,6,0.392857142857143,Wait
4,20,6,False,1.23,6,0.458333333333333,Wait
4,20,6,False,1.298,6,0.48,Wait
4,20,6,False,1.486,6,0.482758620689655,Wait
4,20,6,False,1.361,6,0.481481481481481,Wait
4,20,6,False,1.053,6,0.714285714285714,Wait
4,20,6,False,1.195,6,0.478260869565217,Wait
4,20,6,False,1.501,6,0.466666666666667,Wait
4,20,6,False,1.322,8,0.730769230769231,Wait
4,20,6,False,1.742,8,0.558823529411765,Wait
4,20,6,False,1.15,8,0.652173913043478,Wait
4,20,6,False,1.275,8,0.72,Wait
4,20,6,False,1.672,8,0.848484848484849,Wait
4,20,6,False,1.188,8,0.826086956521739,Wait
4,20,6,False,1.168,9,0.826086956521739,Wait
4,20,6,False,2.1,10,0.833333333333333,Wait
4,20,6,False,1.953,10,0.769230769230769,Wait
4,20,6,False,1.028,10,0.95,Wait
4,20,6,False,1.111,13,0.818181818181818,Wait
4,20,6,False,2.458,13,0.775510204081633,Wait
4,20,6,False,1.832,14,0.472222222222222,Wait
4,20,6,False,1.204,15,0.916666666666667,Wait
4,20,6,False,1.666,15,0.818181818181818,Wait
4,20,6,False,3.358,15,1.0,Wait
4,20,6,False,2.168,16,0.674418604651163,Wait
4,20,6,False,1.604,16,0.53125,Wait
4,20,6,False,1.718,16,0.705882352941177,Wait
4,20,6,False,2.248,16,0.545454545454545,Wait
4,20,6,False,1.697,16,0.484848484848485,Wait
4,20,6,False,2.197,17,0.883720930232558,Wait
4,20,6,False,2.154,17,0.883720930232558,Wait
4,20,6,False,2.859,17,0.754385964912281,Wait
4,20,6,False,1.6,17,0.875,Wait
4,20,6,False,3.451,17,0.72463768115942,Wait
4,20,6,False,3.312,17,0.621212121212121,Wait
4,20,6,False,2.668,17,0.69811320754717,Wait
4,20,6,False,1.592,18,0.612903225806452,Wait
4,20,6,False,1.13,21,0.727272727272727,Wait
4,20,6,False,1.165,21,0.652173913043478,Wait
4,20,6,False,1.277,21,0.8,Wait
4,20,6,False,2.115,21,0.666666666666667,Wait
4,20,6,False,1.997,21,0.717948717948718,Wait
4,20,6,False,2.263,21,0.488888888888889,Wait
4,20,6,False,2.506,21,0.66,Wait
4,20,6,False,1.3,21,0.807692307692308,Wait
4,20,6,False,2.428,21,0.645833333333333,Wait
4,20,6,False,2.251,21,0.555555555555556,Wait
4,20,6,False,2.821,21,0.535714285714286,Wait
4,20,6,False,1.436,21,0.357142857142857,Wait
4,20,6,False,3.078,21,0.573770491803279,Wait
4,20,6,False,1.65,21,0.545454545454545,Wait
4,20,6,False,1.671,21,0.757575757575758,Wait
4,20,6,False,2.701,21,0.685185185185185,Wait
4,20,6,False,2.057,24,0.682926829268293,Wait
4,20,6,False,2.674,24,0.622641509433962,Wait
4,20,6,False,1.688,24,0.878787878787879,Wait
4,20,6,False,1.721,24,0.705882352941177,Wait
4,20,6,False,1.249,24,0.75,Wait
4,20,6,False,1.42,24,0.857142857142857,Wait
4,20,6,False,1.035,24,0.75,Wait
4,20,6,False,1.631,26,0.4375,Wait
4,20,6,False,2.786,26,0.509090909090909,Wait
4,20,6,False,1.897,26,0.513513513513513,Wait
4,20,6,False,3.559,26,0.47887323943662,Wait
4,20,6,False,1.818,26,0.416666666666667,Wait
4,20,6,False,1.517,26,0.566666666666667,Wait
4,20,6,False,2.504,26,0.5,Wait
4,30,4,True,1.431,3,0.821428571428571,Merge
4,30,4,True,1.171,3,0.782608695652174,Merge
4,30,4,True,1.464,3,0.586206896551724,Merge
4,30,4,True,1.065,3,0.80952380952381,Merge
4,30,4,True,1.235,3,0.541666666666667,Merge
4,30,4,True,1.045,3,0.65,Merge
4,30,4,True,1.048,3,0.75,Merge
4,30,4,True,1.048,3,0.7,Merge
4,30,4,True,1.895,3,0.702702702702703,Merge
4,30,4,True,1.115,3,0.681818181818182,Merge
4,30,4,True,1.865,3,0.567567567567568,Merge
4,30,4,True,1.815,3,0.555555555555556,Merge
4,30,4,True,1.378,3,0.444444444444444,Merge
4,30,4,True,1.027,3,0.5,Merge
4,30,4,True,0.971,3,0.684210526315789,Merge
4,30,4,True,1.179,3,0.434782608695652,Merge
4,30,4,True,1.171,3,0.826086956521739,Merge
4,30,4,True,1.587,3,0.516129032258065,Merge
4,30,4,True,1.114,3,0.727272727272727,Merge
4,30,4,True,0.796,3,1.0,Merge
4,30,4,True,1.269,3,0.68,Merge
4,30,4,True,0.818,4,0.6875,Merge
4,30,4,True,1.265,4,0.84,Merge
4,30,4,True,0.965,4,0.736842105263158,Merge
4,30,4,True,1.899,4,0.540540540540541,Merge
4,30,4,True,0.965,4,0.421052631578947,Merge
4,30,4,True,1.128,4,0.727272727272727,Merge
4,30,4,True,1.221,4,0.75,Merge
4,30,4,True,1.044,4,0.55,Merge
4,30,4,True,1.426,4,0.678571428571429,Merge
4,30,4,True,1.169,4,0.739130434782609,Merge
4,30,4,True,1.283,4,0.44,Merge
4,30,4,True,0.965,4,0.684210526315789,Merge
4,30,4,True,1.0,4,0.7,Merge
4,30,4,True,1.314,4,0.538461538461538,Merge
4,30,4,True,1.846,4,0.583333333333333,Merge
4,30,4,True,1.179,4,0.652173913043478,Merge
4,30,4,True,1.065,4,0.619047619047619,Merge
4,30,4,True,1.017,4,0.45,Merge
4,30,4,True,0.865,4,0.588235294117647,Merge
4,30,4,True,1.664,5,0.363636363636364,Merge
4,30,4,True,1.194,6,0.695652173913043,Merge
4,30,4,True,1.0,6,0.4,Merge
4,30,4,True,0.842,6,0.5625,Merge
4,30,4,True,1.2,6,0.291666666666667,Merge
4,30,4,True,0.949,6,0.444444444444444,Merge
4,30,4,True,1.422,6,0.571428571428571,Merge
4,30,4,True,1.315,6,0.346153846153846,Merge
4,30,4,True,1.287,6,0.4,Merge
4,30,4,True,1.424,6,0.535714285714286,Merge
4,30,4,True,0.986,6,0.473684210526316,Merge
4,30,4,True,1.238,6,0.375,Merge
4,30,4,True,1.087,6,0.428571428571429,Merge
4,30,4,True,0.845,6,0.5625,Merge
4,30,4,True,1.549,6,0.366666666666667,Merge
4,30,4,True,1.077,6,0.428571428571429,Merge
4,30,4,True,0.996,6,0.526315789473684,Merge
4,30,4,True,1.115,6,0.409090909090909,Merge
4,30,4,True,1.034,6,0.65,Merge
4,30,4,True,2.091,6,0.585365853658537,Merge
4,30,4,True,1.093,6,0.619047619047619,Merge
4,30,4,True,0.775,6,0.6,Merge
4,30,4,True,0.958,6,0.526315789473684,Merge
4,30,4,True,1.79,6,0.542857142857143,Merge
4,30,4,True,0.767,6,0.733333333333333,Merge
4,30,4,True,1.565,6,0.419354838709677,Merge
4,30,4,True,1.887,6,0.648648648648649,Merge
4,30,4,True,0.85,6,0.588235294117647,Merge
4,30,4,True,0.848,6,0.529411764705882,Merge
4,30,4,True,0.874,6,0.647058823529412,Merge
4,30,4,True,2.215,7,0.477272727272727,Merge
4,30,4,True,1.615,7,0.3125,Merge
4,30,4,True,1.677,7,0.393939393939394,Merge
4,30,4,True,1.39,7,0.333333333333333,Merge
4,30,4,True,2.216,7,0.409090909090909,Merge
4,30,4,True,2.779,7,0.509090909090909,Merge
4,30,4,True,1.844,7,0.444444444444444,Merge
4,30,4,True,3.043,7,0.383333333333333,Merge
4,30,4,True,2.515,7,0.46,Merge
4,30,4,True,2.365,7,0.361702127659574,Merge
4,30,4,True,2.272,7,0.288888888888889,Merge
4,30,4,True,2.715,7,0.37037037037037,Merge
4,30,4,True,1.915,7,0.421052631578947,Merge
4,30,4,True,2.45,7,0.469387755102041,Merge
4,30,4,True,1.942,7,0.342105263157895,Merge
4,30,4,True,2.607,7,0.461538461538462,Merge
4,30,4,True,1.533,7,0.433333333333333,Merge
4,30,4,True,1.999,7,0.564102564102564,Merge
4,30,4,True,1.949,7,0.473684210526316,Merge
4,30,4,True,2.183,7,0.255813953488372,Merge
4,30,4,True,2.166,7,0.465116279069767,Merge
4,30,4,True,2.615,7,0.461538461538462,Merge
4,30,4,True,1.798,7,0.371428571428571,Merge
4,30,4,True,1.972,7,0.461538461538462,Merge
4,30,4,True,2.519,7,0.44,Merge
4,30,4,True,2.182,7,0.418604651162791,Merge
4,30,4,True,1.471,7,0.413793103448276,Merge
4,30,4,True,0.82,8,0.625,Merge
4,30,4,True,0.775,8,0.666666666666667,Merge
4,30,4,True,0.865,8,0.588235294117647,Merge
4,30,4,True,0.74,8,0.571428571428571,Merge
4,30,4,True,0.82,8,0.625,Merge
4,30,4,True,0.66,8,0.615384615384615,Merge
4,30,4,True,0.8,8,0.6875,Merge
4,30,4,True,0.578,8,0.727272727272727,Merge
4,30,4,True,1.098,8,0.590909090909091,Merge
4,30,4,True,0.815,8,0.6875,Merge
4,30,4,True,0.721,8,0.785714285714286,Merge
4,30,4,True,0.864,8,0.705882352941177,Merge
4,30,4,True,0.701,8,0.785714285714286,Merge
4,30,4,True,1.44,8,1.0,Merge
4,30,4,True,1.215,8,0.875,Merge
4,30,4,True,0.665,8,0.769230769230769,Merge
4,30,4,True,0.792,8,0.8,Merge
4,30,4,True,0.648,8,0.666666666666667,Merge
4,30,4,True,0.514,8,0.7,Merge
4,30,4,True,0.733,8,0.714285714285714,Merge
4,30,4,True,0.816,8,0.8125,Merge
4,30,4,True,0.8,8,0.8125,Merge
4,30,4,True,0.521,8,0.7,Merge
4,30,4,True,0.875,8,0.764705882352941,Merge
4,30,4,True,1.165,9,0.826086956521739,Merge
4,30,4,True,1.114,9,1.0,Merge
4,30,4,True,2.515,9,0.64,Merge
4,30,4,True,1.446,9,0.857142857142857,Merge
4,30,4,True,1.923,9,0.736842105263158,Merge
4,30,4,True,0.864,9,0.764705882352941,Merge
4,30,4,True,1.044,9,0.85,Merge
4,30,4,True,1.587,9,0.709677419354839,Merge
4,30,4,True,1.407,9,0.642857142857143,Merge
4,30,4,True,1.789,9,0.6,Merge
4,30,4,True,0.929,9,0.722222222222222,Merge
4,30,4,True,1.722,9,0.647058823529412,Merge
4,30,4,True,2.166,9,0.720930232558139,Merge
4,30,4,True,1.017,9,1.0,Merge
4,30,4,True,1.539,9,0.566666666666667,Merge
4,30,4,True,0.879,9,1.0,Merge
4,30,4,True,0.865,10,1.0,Merge
4,30,4,True,1.025,10,0.7,Merge
4,30,4,True,1.249,10,0.708333333333333,Merge
4,30,4,True,1.398,10,0.62962962962963,Merge
4,30,4,True,0.749,10,1.0,Merge
4,30,4,True,1.301,10,1.0,Merge
4,30,4,True,0.849,10,1.0,Merge
4,30,4,True,0.85,10,0.882352941176471,Merge
4,30,4,True,2.315,10,0.543478260869565,Merge
4,30,4,True,1.235,10,0.75,Merge
4,30,4,True,1.565,10,0.903225806451613,Merge
4,30,4,True,1.135,10,0.818181818181818,Merge
4,30,4,True,1.837,10,0.694444444444444,Merge
4,30,4,True,1.191,10,0.826086956521739,Merge
4,30,4,True,1.044,11,0.9,Merge
4,30,4,True,1.275,11,0.84,Merge
4,30,4,True,1.165,11,0.695652173913043,Merge
4,30,4,True,1.215,11,0.458333333333333,Merge
4,30,4,True,1.231,11,0.625,Merge
4,30,4,True,0.828,11,0.6875,Merge
4,30,4,True,1.015,11,0.65,Merge
4,30,4,True,0.995,11,0.684210526315789,Merge
4,30,4,True,1.382,11,0.666666666666667,Merge
4,30,4,True,1.968,11,0.384615384615385,Merge
4,30,4,True,1.417,11,0.678571428571429,Merge
4,30,4,True,1.335,11,0.5,Merge
4,30,4,True,1.775,11,0.714285714285714,Merge
4,30,4,True,1.598,11,0.774193548387097,Merge
4,30,4,True,1.112,11,0.681818181818182,Merge
4,30,4,True,1.139,11,0.727272727272727,Merge
4,30,4,True,1.299,11,0.52,Merge
4,30,4,True,1.015,11,0.5,Merge
4,30,4,True,0.995,11,0.684210526315789,Merge
4,30,4,True,1.62,11,0.6875,Merge
4,30,4,True,1.035,11,0.7,Merge
4,30,4,True,1.115,11,0.681818181818182,Merge
4,30,4,True,1.246,11,0.5,Merge
4,30,4,True,1.115,11,0.681818181818182,Merge
4,30,4,True,1.515,12,0.566666666666667,Merge
4,30,4,True,1.224,13,0.833333333333333,Merge
4,30,4,True,1.231,13,0.583333333333333,Merge
4,30,4,True,1.425,13,0.678571428571429,Merge
4,30,4,True,1.143,13,0.681818181818182,Merge
4,30,4,True,1.317,13,0.384615384615385,Merge
4,30,4,True,1.515,13,0.6,Merge
4,30,4,True,1.514,13,0.566666666666667,Merge
4,30,4,True,1.293,13,0.6,Merge
4,30,4,True,1.464,13,0.482758620689655,Merge
4,30,4,True,1.181,13,0.521739130434783,Merge
4,30,4,True,1.181,13,0.347826086956522,Merge
4,30,4,True,1.234,13,0.333333333333333,Merge
4,30,4,True,1.175,13,0.521739130434783,Merge
4,30,4,True,0.979,13,0.578947368421053,Merge
4,30,4,True,0.88,13,0.588235294117647,Merge
4,30,4,True,1.495,13,0.551724137931034,Merge
4,30,4,True,1.396,13,0.296296296296296,Merge
4,30,4,True,0.865,13,0.705882352941177,Merge
4,30,4,True,1.164,14,0.521739130434783,Merge
4,30,4,True,2.165,14,0.581395348837209,Merge
4,30,4,True,1.315,14,0.423076923076923,Merge
4,30,4,True,1.792,14,0.6,Merge
4,30,4,True,2.151,14,0.558139534883721,Merge
4,30,4,True,1.943,15,0.605263157894737,Merge
4,30,4,True,1.715,15,1.0,Merge
4,30,4,True,1.527,15,0.9,Merge
4,30,4,True,1.85,15,0.837837837837838,Merge
4,30,4,True,1.419,15,1.0,Merge
4,30,4,True,1.267,15,1.0,Merge
4,30,4,True,1.129,15,0.681818181818182,Merge
4,30,4,True,1.486,15,0.620689655172414,Merge
4,30,4,True,1.448,15,0.428571428571429,Merge
4,30,4,True,0.638,15,0.5,Merge
4,30,4,True,1.596,15,0.419354838709677,Merge
4,30,4,True,1.322,15,0.615384615384615,Merge
4,30,4,True,1.083,15,0.857142857142857,Merge
4,30,4,True,2.115,15,0.714285714285714,Merge
4,30,4,True,1.273,15,0.8,Merge
4,30,4,True,0.876,15,0.647058823529412,Merge
4,30,4,True,0.988,15,0.842105263157895,Merge
4,30,4,True,1.275,16,0.48,Merge
4,30,4,True,1.264,16,0.4,Merge
4,30,4,True,1.399,16,0.555555555555556,Merge
4,30,4,True,1.273,16,0.64,Merge
4,30,4,True,0.795,17,0.6,Merge
4,30,4,True,0.815,17,0.6875,Merge
4,30,4,True,1.25,17,0.96,Merge
4,30,4,True,1.651,17,0.636363636363636,Merge
4,30,4,True,0.689,17,0.692307692307692,Merge
4,30,4,True,0.826,17,0.625,Merge
4,30,4,True,1.419,17,0.0,Merge
4,30,4,True,1.264,17,0.76,Merge
4,30,4,True,1.314,18,0.423076923076923,Merge
4,30,4,True,1.04,18,0.3,Merge
4,30,4,True,1.949,18,0.473684210526316,Merge
4,30,4,True,0.935,18,0.444444444444444,Merge
4,30,4,True,2.244,18,0.431818181818182,Merge
4,30,4,True,1.365,18,0.407407407407407,Merge
4,30,4,True,1.966,18,0.435897435897436,Merge
4,30,4,True,2.914,18,0.293103448275862,Merge
4,30,4,True,1.615,18,0.25,Merge
4,30,4,True,2.379,18,0.25531914893617,Merge
4,30,4,True,2.036,18,0.3,Merge
4,30,4,True,1.675,18,0.454545454545455,Merge
4,30,4,True,1.015,18,0.4,Merge
4,30,4,True,0.917,18,0.444444444444444,Merge
4,30,4,True,1.273,18,0.28,Merge
4,30,4,True,2.681,18,0.433962264150943,Merge
4,30,4,True,1.198,18,0.217391304347826,Merge
4,30,4,True,2.123,18,0.357142857142857,Merge
4,30,4,True,1.165,18,0.347826086956522,Merge
4,30,4,True,1.477,18,0.344827586206897,Merge
4,30,4,True,1.137,18,0.363636363636364,Merge
4,30,4,True,1.393,18,0.592592592592593,Merge
4,30,4,True,1.291,18,0.4,Merge
4,30,4,True,1.287,18,0.36,Merge
4,30,4,True,1.029,19,0.9,Merge
4,30,4,True,1.165,19,1.0,Merge
4,30,4,True,1.074,19,1.0,Merge
4,30,4,True,1.314,19,1.0,Merge
4,30,4,True,0.777,19,1.0,Merge
4,30,4,True,0.767,19,1.0,Merge
4,30,4,True,0.85,20,0.941176470588235,Merge
4,30,4,True,0.865,20,0.882352941176471,Merge
4,30,4,True,0.547,20,0.9,Merge
4,30,4,True,0.879,20,0.764705882352941,Merge
4,30,4,True,0.915,20,0.722222222222222,Merge
4,30,4,True,1.585,20,0.741935483870968,Merge
4,30,4,True,0.793,20,1.0,Merge
4,30,4,True,0.577,20,1.0,Merge
4,30,4,True,0.767,20,1.0,Merge
4,30,4,True,0.844,20,0.9375,Merge
4,30,4,True,0.615,20,0.916666666666667,Merge
4,30,4,True,0.615,20,0.916666666666667,Merge
4,30,4,True,0.481,20,0.666666666666667,Merge
4,30,4,True,0.565,20,1.0,Merge
4,30,4,True,0.598,20,0.909090909090909,Merge
4,30,4,True,0.523,20,1.0,Merge
4,30,4,True,1.335,20,0.576923076923077,Merge
4,30,4,True,0.493,20,0.888888888888889,Merge
4,30,4,True,0.425,20,1.0,Merge
4,30,4,True,0.319,20,1.0,Merge
4,30,4,True,2.115,20,0.785714285714286,Merge
4,30,4,True,0.948,20,0.944444444444444,Merge
4,30,4,True,1.147,20,0.636363636363636,Merge
4,30,4,True,0.619,20,1.0,Merge
4,30,4,True,0.392,20,1.0,Merge
4,30,4,True,0.388,20,1.0,Merge
4,30,4,True,1.277,21,0.8,Merge
4,30,4,True,1.325,22,0.846153846153846,Merge
4,30,4,True,2.187,22,0.325581395348837,Merge
4,30,4,True,1.683,22,0.393939393939394,Merge
4,30,4,True,1.623,22,0.65625,Merge
4,30,4,True,1.97,22,0.538461538461538,Merge
4,30,4,True,1.595,22,0.516129032258065,Merge
4,30,4,True,2.015,22,0.45,Merge
4,30,4,True,1.519,22,0.4,Merge
4,30,4,True,1.573,22,0.67741935483871,Merge
4,30,4,True,1.984,22,0.564102564102564,Merge
4,30,4,True,1.366,22,0.407407407407407,Merge
4,30,4,True,1.43,22,0.571428571428571,Merge
4,30,4,True,1.65,22,0.424242424242424,Merge
4,30,4,True,1.664,22,0.424242424242424,Merge
4,30,4,True,1.241,22,0.625,Merge
4,30,4,True,1.378,22,0.666666666666667,Merge
4,30,4,True,1.246,22,0.625,Merge
4,30,4,True,1.43,23,0.607142857142857,Merge
4,30,4,True,1.095,23,0.761904761904762,Merge
4,30,4,True,0.83,23,0.875,Merge
4,30,4,True,1.017,23,0.55,Merge
4,30,4,True,0.873,23,0.764705882352941,Merge
4,30,4,True,1.266,23,1.0,Merge
4,30,4,True,0.947,23,0.5,Merge
4,30,4,True,1.015,23,0.6,Merge
4,30,4,True,0.767,23,0.8,Merge
4,30,4,True,0.865,23,0.823529411764706,Merge
4,30,4,True,0.737,23,0.785714285714286,Merge
4,30,4,True,0.514,23,0.7,Merge
4,30,4,True,0.757,23,0.666666666666667,Merge
4,30,4,True,0.697,23,0.769230769230769,Merge
4,30,4,True,0.927,23,0.444444444444444,Merge
4,30,4,True,0.798,23,1.0,Merge
4,30,4,True,0.664,23,0.615384615384615,Merge
4,30,4,True,0.948,23,0.833333333333333,Merge
4,30,4,True,0.647,23,0.666666666666667,Merge
4,30,4,True,0.695,23,0.615384615384615,Merge
4,30,4,True,0.823,23,0.625,Merge
4,30,4,True,0.747,23,0.785714285714286,Merge
4,30,4,True,2.117,24,0.642857142857143,Merge
4,30,4,True,0.925,24,0.555555555555556,Merge
4,30,4,True,1.382,25,0.851851851851852,Merge
4,30,4,True,1.766,25,0.0,Merge
4,30,4,True,1.647,25,0.6875,Merge
4,30,4,True,2.064,25,0.926829268292683,Merge
4,30,4,True,1.918,25,0.789473684210526,Merge
4,30,4,True,2.098,25,0.634146341463415,Merge
4,30,4,True,2.131,25,0.714285714285714,Merge
4,30,4,True,1.415,25,0.821428571428571,Merge
4,30,4,True,1.339,25,0.692307692307692,Merge
4,30,4,True,2.315,25,0.717391304347826,Merge
4,30,4,True,2.465,25,0.714285714285714,Merge
4,30,4,True,1.064,26,0.666666666666667,Merge
4,30,4,True,0.914,26,0.611111111111111,Merge
4,30,4,True,1.236,26,0.5,Merge
4,30,4,True,1.345,26,0.576923076923077,Merge
4,30,4,True,1.6,26,0.5625,Merge
4,30,4,True,1.297,26,0.44,Merge
4,30,4,True,2.373,26,0.446808510638298,Merge
4,30,4,True,1.114,26,0.409090909090909,Merge
4,30,4,True,1.373,26,0.518518518518518,Merge
4,30,4,True,1.091,26,0.523809523809524,Merge
4,30,4,True,1.333,26,0.615384615384615,Merge
4,30,4,True,0.968,26,0.421052631578947,Merge
4,30,4,True,1.527,26,0.466666666666667,Merge
4,30,4,True,1.035,26,0.55,Merge
4,30,4,True,1.169,26,0.652173913043478,Merge
4,30,4,True,1.37,26,0.481481481481481,Merge
4,30,4,True,1.365,26,0.555555555555556,Merge
4,30,4,True,1.43,26,0.571428571428571,Merge
4,30,4,True,1.215,26,0.208333333333333,Merge
4,30,4,True,1.314,26,0.692307692307692,Merge
4,30,4,False,1.501,3,0.666666666666667,Wait
4,30,4,False,1.67,3,0.757575757575758,Wait
4,30,4,False,1.259,3,0.64,Wait
4,30,4,False,1.518,3,0.733333333333333,Wait
4,30,4,False,3.295,3,0.384615384615385,Wait
4,30,4,False,1.399,3,0.777777777777778,Wait
4,30,4,False,1.607,3,0.59375,Wait
4,30,4,False,2.32,3,0.565217391304348,Wait
4,30,4,False,1.723,3,0.617647058823529,Wait
4,30,4,False,2.09,4,0.926829268292683,Wait
4,30,4,False,2.099,4,0.804878048780488,Wait
4,30,4,False,1.377,4,0.851851851851852,Wait
4,30,4,False,1.761,4,0.6,Wait
4,30,4,False,1.414,4,0.821428571428571,Wait
4,30,4,False,2.503,4,0.62,Wait
4,30,4,False,1.482,4,0.655172413793103,Wait
4,30,4,False,1.448,4,0.642857142857143,Wait
4,30,4,False,1.897,4,0.72972972972973,Wait
4,30,4,False,2.047,4,0.625,Wait
4,30,4,False,1.667,4,0.424242424242424,Wait
4,30,4,False,1.536,5,0.666666666666667,Wait
4,30,4,False,1.46,5,0.862068965517241,Wait
4,30,4,False,1.492,5,1.0,Wait
4,30,4,False,1.603,5,0.71875,Wait
4,30,4,False,1.376,5,0.777777777777778,Wait
4,30,4,False,1.308,5,1.0,Wait
4,30,4,False,1.748,5,0.911764705882353,Wait
4,30,4,False,1.582,5,1.0,Wait
4,30,4,False,1.449,5,0.964285714285714,Wait
4,30,4,False,2.147,5,0.571428571428571,Wait
4,30,4,False,2.351,5,0.723404255319149,Wait
4,30,4,False,1.333,5,1.0,Wait
4,30,4,False,2.177,5,0.953488372093023,Wait
4,30,4,False,1.302,5,1.0,Wait
4,30,4,False,1.756,5,0.828571428571429,Wait
4,30,4,False,1.964,5,1.0,Wait
4,30,4,False,1.767,5,0.428571428571429,Wait
4,30,4,False,1.193,5,1.0,Wait
4,30,4,False,1.341,5,1.0,Wait
4,30,4,False,1.628,5,1.0,Wait
4,30,4,False,1.243,5,1.0,Wait
4,30,4,False,1.315,5,0.769230769230769,Wait
4,30,4,False,1.408,5,0.857142857142857,Wait
4,30,4,False,1.375,5,1.0,Wait
4,30,4,False,1.418,5,0.821428571428571,Wait
4,30,4,False,1.323,5,1.0,Wait
4,30,4,False,1.71,5,0.970588235294118,Wait
4,30,4,False,1.32,5,0.730769230769231,Wait
4,30,4,False,1.499,5,1.0,Wait
4,30,4,False,1.573,6,0.516129032258065,Wait
4,30,4,False,2.895,7,0.456140350877193,Wait
4,30,4,False,3.446,7,0.485294117647059,Wait
4,30,4,False,2.931,7,0.327586206896552,Wait
4,30,4,False,1.469,8,0.827586206896552,Wait
4,30,4,False,1.367,8,0.851851851851852,Wait
4,30,4,False,1.493,8,0.896551724137931,Wait
4,30,4,False,2.66,8,0.716981132075472,Wait
4,30,4,False,3.046,8,0.783333333333333,Wait
4,30,4,False,3.014,8,0.75,Wait
4,30,4,False,1.741,9,1.0,Wait
4,30,4,False,3.127,9,0.67741935483871,Wait
4,30,4,False,2.768,9,0.763636363636364,Wait
4,30,4,False,3.147,9,0.645161290322581,Wait
4,30,4,False,2.193,9,0.790697674418605,Wait
4,30,4,False,2.12,9,0.666666666666667,Wait
4,30,4,False,2.672,9,0.69811320754717,Wait
4,30,4,False,2.313,9,0.608695652173913,Wait
4,30,4,False,2.769,9,0.527272727272727,Wait
4,30,4,False,2.082,9,0.75609756097561,Wait
4,30,4,False,2.025,9,0.75,Wait
4,30,4,False,1.861,9,0.702702702702703,Wait
4,30,4,False,1.718,9,0.441176470588235,Wait
4,30,4,False,3.161,9,0.523809523809524,Wait
4,30,4,False,1.659,10,0.794117647058823,Wait
4,30,4,False,2.245,10,0.795454545454545,Wait
4,30,4,False,1.449,10,1.0,Wait
4,30,4,False,2.061,10,0.853658536585366,Wait
4,30,4,False,1.501,10,0.966666666666667,Wait
4,30,4,False,1.779,10,1.0,Wait
4,30,4,False,1.843,10,0.777777777777778,Wait
4,30,4,False,1.349,10,0.923076923076923,Wait
4,30,4,False,1.1,10,1.0,Wait
4,30,4,False,1.518,10,0.866666666666667,Wait
4,30,4,False,1.66,10,0.878787878787879,Wait
4,30,4,False,1.25,10,0.84,Wait
4,30,4,False,1.742,10,0.882352941176471,Wait
4,30,4,False,1.558,10,0.774193548387097,Wait
4,30,4,False,1.901,10,0.868421052631579,Wait
4,30,4,False,1.59,10,0.903225806451613,Wait
4,30,4,False,2.4,11,0.708333333333333,Wait
4,30,4,False,1.697,11,0.939393939393939,Wait
4,30,4,False,1.565,11,0.838709677419355,Wait
4,30,4,False,2.209,11,0.5,Wait
4,30,4,False,2.252,11,0.4,Wait
4,30,4,False,1.682,11,0.606060606060606,Wait
4,30,4,False,2.047,12,0.65,Wait
4,30,4,False,2.022,12,0.65,Wait
4,30,4,False,1.901,12,0.578947368421053,Wait
4,30,4,False,2.01,12,0.35,Wait
4,30,4,False,2.127,12,0.476190476190476,Wait
4,30,4,False,2.25,12,0.533333333333333,Wait
4,30,4,False,1.941,12,0.578947368421053,Wait
4,30,4,False,2.146,12,0.547619047619048,Wait
4,30,4,False,2.373,12,0.425531914893617,Wait
4,30,4,False,1.746,12,0.5,Wait
4,30,4,False,1.948,12,0.605263157894737,Wait
4,30,4,False,1.81,12,0.333333333333333,Wait
4,30,4,False,2.356,12,0.48936170212766,Wait
